SolomonPotvinBengio/rc_201.1.txt |   sequence | open (improved init) |     455.43 |       0.00 | 14 18 13 9 5 4 8 6 7 16 19 17 11 1 12 3 10 2 15 | seed: -1888680177628538559 | 74
SolomonPotvinBengio/rc_207.3.txt |   sequence | open (improved init) |     934.92 |       0.00 | 16 2 15 13 7 26 25 9 11 21 18 28 5 27 29 22 31 23 3 17 12 8 6 14 19 30 10 1 4 20 24 32 | seed: -7483214106278573382 | 92
SolomonPotvinBengio/rc_207.3.txt |   sequence | open (improved init) |     902.33 |       0.00 | 2 16 5 15 13 9 26 25 11 21 28 29 27 22 31 20 18 17 3 23 12 8 7 14 19 30 10 6 1 4 32 24 | seed: 6894674747411163269 | 86
SolomonPotvinBengio/rc_207.3.txt |   sequence | open (improved init) |     908.93 |       0.00 | 5 16 2 15 13 26 9 11 25 21 28 27 29 22 31 18 17 3 20 23 12 14 7 8 19 30 10 6 1 4 24 32 | seed: 8407001255167805060 | 87
SolomonPotvinBengio/rc_207.3.txt |   sequence | open (improved init) |     923.09 |       0.00 | 16 2 28 15 13 26 25 9 11 21 5 27 31 22 29 18 17 4 3 12 7 8 14 19 30 10 6 1 20 23 32 24 | seed: -1329056779867611439 | 89
SolomonPotvinBengio/rc_207.3.txt |   sequence | open (improved init) |     924.27 |       0.00 | 16 2 15 13 9 26 25 11 28 5 21 27 31 22 29 20 18 17 3 23 12 8 7 14 19 30 10 6 1 4 24 32 | seed: 693839172891176955 | 78
SolomonPotvinBengio/rc_207.3.txt |   sequence | open (improved init) |     926.59 |       0.00 | 5 16 2 13 15 9 26 25 11 21 32 28 29 27 22 31 18 23 17 3 1 12 10 7 8 14 19 30 6 24 20 4 | seed: -6352367591097459069 | 74
SolomonPotvinBengio/rc_207.3.txt |   sequence | open (improved init) |     911.90 |       0.00 | 16 2 5 15 13 26 25 9 11 12 21 28 27 29 22 31 20 18 17 3 23 7 8 14 19 30 10 6 1 4 32 24 | seed: 4724873413401317637 | 81
SolomonPotvinBengio/rc_207.3.txt |   sequence | open (improved init) |     902.21 |       0.00 | 2 16 5 15 13 9 26 25 11 21 28 29 27 22 31 18 17 3 20 23 12 10 7 8 14 19 30 6 1 4 24 32 | seed: 1318371423230225686 | 75
SolomonPotvinBengio/rc_207.3.txt |   sequence | open (improved init) |     886.93 |       0.00 | 5 16 2 15 13 26 25 9 11 12 21 28 29 27 22 31 23 20 18 3 17 14 7 8 19 30 10 6 1 4 24 32 | seed: 1697153467563366822 | 90
SolomonPotvinBengio/rc_207.3.txt |   sequence | open (improved init) |     906.42 |       0.00 | 5 16 2 15 13 26 25 9 11 21 28 29 27 22 31 20 18 17 3 23 12 14 7 8 19 30 10 6 1 4 24 32 | seed: -6322795890559926081 | 80
SolomonPotvinBengio/rc_207.3.txt |   sequence | open (improved init) |     898.93 |       0.00 | 16 2 15 13 9 26 25 7 11 5 21 27 31 29 22 18 28 20 17 3 23 12 8 14 19 30 10 6 1 4 24 32 | seed: -8492251886127265318 | 88
SolomonPotvinBengio/rc_207.3.txt |   sequence | open (improved init) |     894.39 |       0.00 | 2 16 5 13 15 9 26 25 11 21 28 18 29 27 22 31 20 23 3 17 12 14 7 8 19 30 10 6 1 4 32 24 | seed: 1622527929338123237 | 82
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: 4773637529921633572 | 40
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: 3137082539672289230 | 23
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: -7983897806311950602 | 29
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: 795049816822961826 | 4
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: -1389233625156515833 | 22
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: -196954777250998613 | 0
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: -4250600509687135403 | 3
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: 1086633419582019149 | 11
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: -828744650642708361 | 16
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: -2078224856172280461 | 13
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: 4222062702079418467 | 15
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: 1900938192105470412 | 36
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: -3498259531158441172 | 25
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: -7394672628971516507 | 6
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: -1866789639613278944 | 35
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: 4528655302996542387 | 37
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: -6141749601411412852 | 17
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: -4050552613959847694 | 49
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: 5523111152757291256 | 33
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: 435423069190877809 | 10
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: 1671500625671640932 | 34
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: -1443539342570430308 | 1
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: -2464565199905689871 | 7
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: 4971174564115462319 | 12
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: 2006034925573334121 | 18
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: -3787022451226245904 | 5
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: 5891234379061432793 | 28
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: 6821616991424693985 | 9
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: -4509084027470744632 | 20
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: -7087843779630832881 | 24
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: 7742625316919444291 | 44
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: -5279951213574894483 | 41
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: 2338990106660345140 | 27
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: 1665072532282378839 | 48
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: -1358861537693047546 | 45
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: 1158510466410724643 | 26
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: -1567590804531518188 | 31
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: -4301691510540996876 | 51
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: -2439642255359085206 | 2
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: -2974955532887585359 | 43
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: -4632077709680912066 | 8
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: 4460476789561312459 | 38
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: 1380928707260771562 | 14
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: 7147732306680500238 | 39
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: 476173356555650330 | 42
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: -9067119023745257638 | 32
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: -768492778331023424 | 46
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: -5735533995512539681 | 30
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: -2510839282620980549 | 47
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: 6815600902345978525 | 21
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: 9095048848317624356 | 19
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: 8603648030873862925 | 50
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: 7712143519549146972 | 77
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: 7667613484568807501 | 82
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: 2468797248073863526 | 96
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: -3928325812908552679 | 86
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: 3908773578475981087 | 95
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: 6187543555328946978 | 78
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: 5925451086031535894 | 59
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: -405461666565789744 | 55
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: 3659015931111167461 | 60
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: -5900246908601657017 | 61
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: 160113070918562605 | 58
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: 4322883140011819991 | 98
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: -5756548122072100893 | 64
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: -8887787091830428361 | 79
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: 7952743517825326324 | 90
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: 7959315812883021625 | 62
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: -3461349466055629785 | 57
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: -1643252548657843478 | 93
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: 6312211097302923768 | 81
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: 2600951569785805196 | 85
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: 6280223474033886824 | 75
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: -8203080841830176452 | 71
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: -1126952061372242466 | 53
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: -1287659951197391136 | 80
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: -3430732827522000078 | 97
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: 4270604613297016610 | 88
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: 8576579580395503548 | 74
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: -4610192196665955701 | 65
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: 6919611786364025905 | 72
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: -4789360470556775321 | 52
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: 5313131487464263733 | 87
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: 7501286442339089599 | 70
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: -1148779913726077120 | 84
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: 7767588445566169689 | 54
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: 511208232498814369 | 83
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: 8915241758609184185 | 63
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: 6275777343304723145 | 89
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: -238974756764630101 | 76
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: -364997703164545658 | 56
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: 1028233339432508201 | 69
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: 7379446205634271956 | 99
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: -1319821678336578263 | 92
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: -5599857910491470215 | 67
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: -42771499289546196 | 68
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: 5359702395203649223 | 73
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: -7167647428352866678 | 66
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: 9119007149547379066 | 91
SolomonPotvinBengio/rc_207.4.txt |   sequence | open (improved init) |     135.15 |       0.00 | 2 3 5 1 4 | seed: 523751911806461581 | 94
SolomonPotvinBengio/rc_208.1.txt |   sequence | open (improved init) |     951.20 |       0.00 | 24 37 29 26 6 4 2 17 34 35 30 23 11 10 31 21 27 1 14 8 28 20 36 5 3 15 19 22 18 16 13 12 9 32 7 25 33 | seed: 298653794741450256 | 1
SolomonPotvinBengio/rc_208.1.txt |   sequence | open (improved init) |     958.65 |       0.00 | 24 37 29 26 6 4 2 27 21 31 23 34 35 30 10 11 16 17 1 14 8 28 20 36 19 5 15 3 22 18 13 12 9 32 7 25 33 | seed: 5564743809775742104 | 24
SolomonPotvinBengio/rc_208.1.txt |   sequence | open (improved init) |     947.43 |       0.01 | 24 37 29 26 6 4 27 21 31 35 34 23 10 11 16 30 17 15 2 1 14 8 28 20 36 5 3 19 22 18 13 12 9 32 7 25 33 | seed: 8405189330651697516 | 6
SolomonPotvinBengio/rc_208.1.txt |   sequence | open (improved init) |     947.33 |       0.01 | 24 37 29 34 35 23 10 11 31 17 2 6 4 1 27 21 16 3 15 8 28 20 26 36 25 5 30 19 22 18 13 9 12 32 14 7 33 | seed: 1316065803091977027 | 29
SolomonPotvinBengio/rc_208.1.txt |   sequence | open (improved init) |     934.49 |       0.01 | 24 37 29 35 23 10 11 31 21 27 1 4 6 19 2 15 5 3 8 28 20 26 36 34 17 30 33 22 18 16 13 12 9 32 14 7 25 | seed: 6560157226914614776 | 9
SolomonPotvinBengio/rc_208.1.txt |   sequence | open (improved init) |     933.23 |       0.01 | 34 24 37 29 26 6 4 2 1 27 21 31 11 10 23 35 30 17 15 14 8 28 20 36 25 5 3 19 22 18 16 13 12 9 32 7 33 | seed: -2791357362633504974 | 13
SolomonPotvinBengio/rc_208.1.txt |   sequence | open (improved init) |     953.64 |       0.01 | 24 37 29 26 6 2 17 21 31 35 34 23 10 11 30 27 1 14 4 8 28 20 36 5 3 15 19 22 18 16 13 12 9 32 7 25 33 | seed: -4915169226361679548 | 22
SolomonPotvinBengio/rc_208.1.txt |   sequence | open (improved init) |     957.14 |       0.01 | 24 37 29 26 6 4 2 27 31 35 23 10 11 21 1 28 20 36 25 19 22 34 30 17 5 15 3 18 16 13 12 9 32 14 8 7 33 | seed: -8910762566104463953 | 15
SolomonPotvinBengio/rc_208.1.txt |   sequence | open (improved init) |     923.55 |       0.01 | 34 35 24 37 29 26 6 4 1 27 21 31 10 11 23 30 17 2 15 3 5 28 20 36 25 19 22 18 16 13 12 9 32 14 8 7 33 | seed: 8079603581163064816 | 5
SolomonPotvinBengio/rc_208.1.txt |   sequence | open (improved init) |     956.25 |       0.01 | 24 37 29 6 2 27 21 17 35 34 23 30 11 10 16 31 1 14 4 8 28 20 26 36 19 22 5 15 3 18 13 12 9 32 7 25 33 | seed: 1959632638354612888 | 10
SolomonPotvinBengio/rc_208.1.txt |   sequence | open (improved init) |     945.95 |       0.01 | 24 37 29 26 6 4 2 27 21 17 30 35 34 23 11 10 31 3 5 15 1 28 20 36 19 33 22 18 16 13 9 12 32 14 8 7 25 | seed: -5070292052565222446 | 8
SolomonPotvinBengio/rc_208.1.txt |   sequence | open (improved init) |     944.58 |       0.01 | 24 37 29 26 6 4 2 17 27 21 31 30 11 10 16 23 34 35 3 5 15 1 28 20 36 25 22 19 18 13 12 9 32 14 8 7 33 | seed: -3382285501961566624 | 14
SolomonPotvinBengio/rc_208.1.txt |   sequence | open (improved init) |     944.03 |       0.02 | 24 37 29 26 6 4 2 27 21 31 10 11 23 34 35 16 30 17 1 15 8 28 20 36 25 3 5 19 22 18 13 12 9 32 14 7 33 | seed: -1939613969988647742 | 4
SolomonPotvinBengio/rc_208.1.txt |   sequence | open (improved init) |     934.87 |       0.01 | 24 37 29 26 6 4 2 17 1 27 21 31 30 11 10 16 23 34 35 3 5 15 28 20 36 25 19 22 18 13 12 9 32 14 8 7 33 | seed: 7552766676267037352 | 12
SolomonPotvinBengio/rc_208.1.txt |   sequence | open (improved init) |     943.98 |       0.01 | 24 37 29 6 4 2 21 17 35 34 23 10 11 27 15 1 14 8 28 20 26 36 19 5 3 31 30 22 18 16 13 12 9 32 7 25 33 | seed: -295663724733227539 | 23
SolomonPotvinBengio/rc_208.1.txt |   sequence | open (improved init) |     958.50 |       0.02 | 24 37 29 26 6 4 2 27 21 31 35 23 10 11 1 28 20 36 25 19 22 34 30 17 5 15 3 18 16 13 12 9 32 14 8 7 33 | seed: -5680023669362067457 | 18
SolomonPotvinBengio/rc_208.1.txt |   sequence | open (improved init) |     947.17 |       0.02 | 24 37 29 26 6 4 27 21 31 35 34 23 11 10 16 30 17 15 2 1 28 20 36 19 7 5 3 22 18 13 12 9 32 14 8 25 33 | seed: -6753855144171980899 | 7
SolomonPotvinBengio/rc_208.1.txt |   sequence | open (improved init) |     941.37 |       0.02 | 24 37 29 26 6 4 2 17 10 11 23 34 35 30 31 21 27 1 14 8 28 20 36 5 3 15 19 22 18 16 13 12 9 32 7 25 33 | seed: -2013592106188077369 | 19
SolomonPotvinBengio/rc_208.1.txt |   sequence | open (improved init) |     955.88 |       0.02 | 24 37 29 26 6 4 27 17 35 34 23 10 11 16 21 31 30 15 2 1 14 8 28 20 36 5 3 19 22 18 13 12 9 32 7 25 33 | seed: -2360324611877981185 | 17
SolomonPotvinBengio/rc_208.1.txt |   sequence | open (improved init) |     933.44 |       0.02 | 24 37 29 26 6 4 2 17 21 31 30 35 34 23 10 11 16 27 3 5 15 14 1 8 28 20 36 19 22 18 13 12 9 32 7 25 33 | seed: 3827969275708145436 | 20
SolomonPotvinBengio/rc_208.1.txt |   sequence | open (improved init) |     947.57 |       0.02 | 24 37 29 26 6 4 2 27 17 34 35 30 23 10 11 16 31 21 1 14 28 20 36 25 19 5 15 3 22 18 13 12 9 32 8 7 33 | seed: -4839971843533716535 | 27
SolomonPotvinBengio/rc_208.1.txt |   sequence | open (improved init) |     950.44 |       0.02 | 24 37 29 26 6 4 2 27 21 31 23 34 35 30 10 11 16 17 1 14 28 20 36 25 5 3 15 19 22 18 13 12 9 32 8 7 33 | seed: -5064138517706373436 | 11
SolomonPotvinBengio/rc_208.1.txt |   sequence | open (improved init) |     950.24 |       0.02 | 24 37 29 26 2 27 21 31 35 34 23 10 11 16 17 3 5 15 1 14 4 6 8 28 20 36 19 30 22 18 13 12 9 32 7 25 33 | seed: 452824116133011518 | 26
SolomonPotvinBengio/rc_208.1.txt |   sequence | open (improved init) |     917.23 |       0.03 | 24 37 29 26 6 4 27 21 17 30 35 34 23 10 11 16 31 3 5 15 2 1 14 28 20 36 25 19 22 18 13 12 9 32 8 7 33 | seed: 2444026281118948415 | 25
SolomonPotvinBengio/rc_208.1.txt |   sequence | open (improved init) |     930.30 |       0.03 | 24 37 29 6 26 2 17 21 31 30 35 34 23 13 9 10 11 12 27 1 4 15 3 5 8 28 20 36 19 22 18 16 32 14 7 25 33 | seed: -5742175266385613731 | 21
SolomonPotvinBengio/rc_208.1.txt |   sequence | open (improved init) |     958.31 |       0.03 | 24 37 29 26 6 4 2 27 17 35 34 23 10 11 16 30 31 21 1 8 28 20 36 19 5 15 3 22 18 13 12 9 32 14 7 25 33 | seed: 2151476842255231183 | 16
SolomonPotvinBengio/rc_208.1.txt |   sequence | open (improved init) |     932.02 |       0.03 | 24 37 29 26 6 17 35 34 23 11 10 31 21 27 3 5 15 2 1 14 4 8 28 20 36 19 22 30 18 16 13 12 9 32 7 25 33 | seed: 7642170945667142322 | 0
SolomonPotvinBengio/rc_208.1.txt |   sequence | open (improved init) |     951.39 |       0.04 | 24 37 29 6 4 2 27 21 17 31 35 34 23 10 11 16 30 1 14 8 28 20 26 36 25 7 19 5 15 3 9 13 12 18 22 32 33 | seed: 254132490907765734 | 3
SolomonPotvinBengio/rc_208.1.txt |   sequence | open (improved init) |     958.51 |       0.05 | 24 37 29 26 6 2 17 35 34 23 11 10 31 21 27 1 4 28 20 36 25 22 30 3 15 5 19 18 16 13 12 9 32 14 8 7 33 | seed: 1601376686750237189 | 28
SolomonPotvinBengio/rc_208.1.txt |   sequence | open (improved init) |     924.61 |       0.06 | 24 37 29 26 6 4 2 17 21 31 30 35 34 23 11 10 27 1 14 15 3 5 8 28 20 36 19 22 18 16 13 12 9 32 7 25 33 | seed: -7760267129969492337 | 2
SolomonPotvinBengio/rc_208.1.txt |   sequence | open (improved init) |     952.60 |       0.00 | 24 37 29 26 6 4 2 27 21 31 17 30 35 34 23 10 11 16 1 14 8 28 20 36 19 5 15 3 22 18 13 12 9 32 7 25 33 | seed: -5490770908517407869 | 40
SolomonPotvinBengio/rc_208.1.txt |   sequence | open (improved init) |     956.95 |       0.01 | 24 37 29 34 35 23 10 11 21 31 27 5 17 30 2 1 4 8 6 14 28 20 26 36 3 22 19 15 18 16 13 12 9 32 7 25 33 | seed: 3136950385904813891 | 34
SolomonPotvinBengio/rc_208.1.txt |   sequence | open (improved init) |     957.61 |       0.01 | 24 37 29 26 6 4 2 17 35 34 23 10 11 21 31 30 27 1 14 8 28 20 36 19 22 5 15 3 18 16 13 12 9 32 7 25 33 | seed: -5930679347722153549 | 55
SolomonPotvinBengio/rc_208.1.txt |   sequence | open (improved init) |     932.81 |       0.01 | 24 37 29 26 6 4 21 27 1 30 35 34 23 10 11 31 17 3 5 15 2 8 28 20 36 25 19 22 18 16 13 9 12 32 14 7 33 | seed: 4706693397401562900 | 44
SolomonPotvinBengio/rc_208.1.txt |   sequence | open (improved init) |     956.46 |       0.01 | 24 37 29 26 6 4 2 27 1 17 30 31 21 11 10 13 23 34 35 15 14 28 20 36 25 5 3 19 22 18 16 12 9 32 8 7 33 | seed: 3349369613365830080 | 56
SolomonPotvinBengio/rc_208.1.txt |   sequence | open (improved init) |     958.03 |       0.01 | 34 24 37 29 26 6 4 2 1 17 30 35 23 11 10 31 21 27 14 8 28 20 36 19 5 3 15 22 18 16 13 12 9 32 7 25 33 | seed: 9186419023429720584 | 53
